Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/util/serializer/SerializerPool.java,org.exist.util.serializer.SerializerPool,fb6a234dc401b5d9ba500cf56f445ffd2e722dec66d9dc25c16b5d1fb5ec68a9,"This class manages a pool of serializer objects, providing a mechanism to borrow and return serializer instances based on their class type, ensuring efficient reuse of resources.",Object Pooling,Object Pool,Singleton,,490,695,99
exist-core/src/main/java/org/exist/util/serializer/AttrList.java,org.exist.util.serializer.AttrList,78f661c58ca6d438aeb3eb5090932b5e7024b766431c14d0a5311299912e0239,"This class represents a collection of attributes for an XML element, storing their names, values, types, and associated node identifiers.",Attribute List,Value Object,Collection,,541,787,94
exist-core/src/main/java/org/exist/util/serializer/XHTML5Writer.java,org.exist.util.serializer.XHTML5Writer,364d12950134a9c56e84b05456f41c2b78eff2047ee8fb4df0ed782a019fcef9,"This class is responsible for generating well-formed XHTML5 output, specifically handling elements that do not require closing tags and defining which tags are considered inline elements.",XHTML5 Output,Template Method,Strategy,,583,1570,102
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter$XMLDeclaration,db75a183bd9052e07f5c836a8a779d07428f136e7decffcf977c99dcf1ad2da5,"This class represents the XML declaration part of an XML document, holding attributes for version, encoding, and standalone status.",XML Declaration,,,,558,423,54
exist-core/src/main/java/org/exist/util/serializer/XMLWriter.java,org.exist.util.serializer.XMLWriter,512c8dcb11eb38eebeb247c4c77b58169823ceaa0261d63b76641093c48b9a45,"This class provides a SAX-like API for writing XML documents to a character stream, handling the intricacies of opening and closing tags, attributes, namespaces, and special character escaping.",XML Serialization,Builder,Writer,State,814,3209,121
exist-core/src/main/java/org/exist/util/serializer/EXISerializer.java,org.exist.util.serializer.EXISerializer,60c51b35d114cf4ca866d8f5c4b95057af9d2e16c4e6b56221a0cfe62684beaa,"This class acts as an adapter, translating SAX events representing XML structure and content into a format suitable for an EXI serializer, ultimately producing a compact binary representation of XML.",EXI serialization,Adapter,ContentHandler,Receiver,646,1891,122
exist-core/src/main/java/org/exist/util/serializer/DOMStreamer.java,org.exist.util.serializer.DOMStreamer$ElementInfo,7c744346d58d8a5d1d11da7070e5de40c891e87ec2c289061fa4c341feb0ff55,This class holds information about an XML element and its associated prefixes.,Element wrapper,,,,402,400,44
exist-core/src/main/java/org/exist/util/serializer/DOMStreamer.java,org.exist.util.serializer.DOMStreamer,c6b01b43c3b0985cfac7ae1015fb613da9de89cb13591bbe83b32f9448103dc4,"This class serializes a DOM (Document Object Model) node and its descendants into a SAX (Simple API for XML) event stream, which can then be processed by SAX handlers.",DOM to SAX,Adapter,Visitor,,510,1098,108
exist-core/src/main/java/org/exist/util/serializer/TEXTWriter.java,org.exist.util.serializer.TEXTWriter,5b7445e49d8bb8ac5ba8a59e267a9a5b8b85a4f5d63b4deb20c88da1651f4488,"This class writes plain text content to an output stream, mimicking the behavior of SAX parsers but ignoring XML-specific elements like tags and attributes to focus solely on the character data.",Plain text writing,Adapter,Template Method,,670,2167,107
exist-core/src/main/java/org/exist/util/serializer/SAXToReceiver.java,org.exist.util.serializer.SAXToReceiver,8e0b1ff4ef911735473d952f9ce0a66723ce99da3f1115cd031748829efd225e,"This class acts as a bridge, translating SAX (Simple API for XML) parsing events into calls to a provided Receiver component, enabling it to process XML data as it's parsed.",XML Event Translation,Adapter,Observer,,592,1364,107
exist-core/src/main/java/org/exist/util/serializer/json/JSONSimpleProperty.java,org.exist.util.serializer.json.JSONSimpleProperty,46e8e7c34d119c69bdc5e0b23874a5f0ebceead33b73f4eccb5503daf6ddd08e,"Represents a simple property within a JSON structure, capable of serializing its name and value into a writer.",Property Serialization,Composite,Visitor,,438,603,90
exist-core/src/main/java/org/exist/util/serializer/json/JSONObject.java,org.exist.util.serializer.json.JSONObject,ae596c0cb0a94a340fbb11125008c04c22c8c2a5d6c22dcc3611bdc7865d359d,"This class represents a JSON object, capable of holding a collection of named JSON nodes and providing methods for adding, finding, and serializing these nodes.",JSON object,Composite,Builder,,526,827,98
exist-core/src/main/java/org/exist/util/serializer/json/JSONNode.java,org.exist.util.serializer.json.JSONNode$SerializationType,023b3feb28790cec862155d04b1c0a63b143dad61de96c6ead2ee533562388bb,"This enumeration defines possible ways to serialize data, either as a single object or as an array of objects.",Serialization format,,,,437,377,52
exist-core/src/main/java/org/exist/util/serializer/json/JSONNode.java,org.exist.util.serializer.json.JSONNode$SerializationDataType,5a7eee0adb464d02e574ffd05793e028f7bb6c4721b0ac3a64252811deda859e,"This enumeration defines the different ways data can be represented during serialization, either as a string or a literal value.",Serialization format,,,,352,379,53
exist-core/src/main/java/org/exist/util/serializer/json/JSONNode.java,org.exist.util.serializer.json.JSONNode$Type,bb55e3485c84490a69965f2ec44bbaa271e17f39691ab5ac0980a112554591df,"This enum defines distinct categories for types, specifically distinguishing between object types, value types, and simple property types.",Type classification,,,,486,382,53
exist-core/src/main/java/org/exist/util/serializer/json/JSONNode.java,org.exist.util.serializer.json.JSONNode,8f72dc063ff43a47e55e2b130680f7794350e2deef1be69a73196d0e5f0b59a3,"This abstract class serves as a base for representing nodes within a JSON structure, providing common attributes and abstract methods for serialization.",JSON Node,Composite,Abstract Factory,Template Method,688,833,111
exist-core/src/main/java/org/exist/util/serializer/json/JSONWriter.java,org.exist.util.serializer.json.JSONWriter,5e284de887bb19848c7fd0061b3d82d7007404d8499532e9b0b68c2bdb8914bf,"This class transforms XML data into JSON format according to a specific set of rules, handling elements, attributes, and text content to produce a JSON structure. It is used when the serialization method is set to JSON.",XML to JSON,Adapter,Builder,Visitor,798,2468,128
exist-core/src/main/java/org/exist/util/serializer/json/JSONSerializer.java,org.exist.util.serializer.json.JSONSerializer,a635e1e43bb80fc8bd7b50658da2dd4b2adcf6fa72ed51c06a5b64cda6152473,"This class is responsible for converting an XQuery sequence into JSON format, enabling structured data representation for external use and configuring the serialization process through output properties.",JSON Serialization,Adapter,Strategy,,581,661,98
exist-core/src/main/java/org/exist/util/serializer/json/JSONValue.java,org.exist.util.serializer.json.JSONValue,296ed79f1e549f116f9169a790e3b7351f978d725cdb5978f5b155612a316fc6,"This class represents a JSON value, which can be a simple string or an empty value. It provides functionality to add and serialize content, with special handling for escaping characters and formatting JSON arrays.",JSON Value,Value Object,Composition,,1509,705,107
exist-core/src/main/java/org/exist/util/serializer/SerializerObjectFactory.java,org.exist.util.serializer.SerializerObjectFactory,2d0661b1a1e329e583464b6a32e26a2d4a9d14d513aef2fc99fa29346afde751,"This factory is responsible for creating and managing serializer objects, ensuring they are properly initialized and can be reused.",Object creation,Factory,Object Pool,,564,550,90
exist-core/src/main/java/org/exist/util/serializer/SAXSerializer.java,org.exist.util.serializer.SAXSerializer,638c680d7c784151029d925636424cc333fd9f60ff0b859cdc3664281c3ef795,"This class acts as a SAX (Simple API for XML) event handler and serializer, translating SAX events into a stream of XML or XHTML output and managing namespace declarations. It forwards processed XML content and events to a configured receiver.",XML Serialization,Adapter,Receiver,State,732,2309,132
exist-core/src/main/java/org/exist/util/serializer/encodings/CharacterSet.java,org.exist.util.serializer.encodings.CharacterSet,431e0395bbdb8457a6a5345e5205bc14ea83a9e7941ce30eb1f283a832678873,This class defines a contract for determining if a given character belongs to a specific set of characters and provides a way to obtain character set instances based on an encoding.,Character Set,Abstract Base Class,Factory Method,,574,427,103
exist-core/src/main/java/org/exist/util/serializer/encodings/Latin1CharSet.java,org.exist.util.serializer.encodings.Latin1CharSet,c0d3acf090ea04c311ae5d473a17ed7c7180126f06d48909f4119e91db5791ed,"This class provides functionality to determine if a character belongs to the Latin-1 character set, which encompasses the first 256 Unicode characters. It acts as a singleton, ensuring only one instance of this character set checker exists.",Character Set,Singleton,,,654,484,97
exist-core/src/main/java/org/exist/util/serializer/encodings/ASCIICharSet.java,org.exist.util.serializer.encodings.ASCIICharSet,86e40710f2036bf93d1c6ab7d906fcae2de19e2c248323ae4239e174b6c340d1,This class represents the ASCII character set and provides functionality to determine if a given character is part of this set.,Character Set,Singleton,,,420,480,73
exist-core/src/main/java/org/exist/util/serializer/encodings/UnicodeCharSet.java,org.exist.util.serializer.encodings.UnicodeCharSet,799580abee2cf94d76c07aeb3a85037a29994dcdf9123f6c83b8c990a9871a16,"This class defines a specific character set representing Unicode characters, providing functionality to check if a character belongs to this set. It also acts as a singleton, ensuring only one instance of this character set is available throughout the application.",Character Set,Singleton,Abstract Factory (implied by CharacterSet),,612,471,119
exist-core/src/main/java/org/exist/util/serializer/encodings/Latin2CharSet.java,org.exist.util.serializer.encodings.Latin2CharSet,bd93b8b3d272350aa245ba8a482f9bca98f9c8a0f0bf2a00b3a3b53af8675973,"This class represents the Latin-2 character set, defining which characters are considered valid within this encoding.",Character set,Singleton,Value object,,529,1648,89
exist-core/src/main/java/org/exist/util/serializer/encodings/KOI8RCharSet.java,org.exist.util.serializer.encodings.KOI8RCharSet,3843ab50668bec0c0718f8f0452e942f9c05b96cb031a334105d44c5b26eed8c,"This class represents the KOI8-R character set, providing functionality to check if characters are within this set, primarily for handling Cyrillic and basic ASCII characters. It adheres to a singleton design to ensure only one instance of this character set is ever created.",Character Encoding,Singleton,Abstract Factory,,672,519,122
exist-core/src/main/java/org/exist/util/serializer/XQuerySerializer.java,org.exist.util.serializer.XQuerySerializer,621e0e1a7e4a932d142e5f19f48cc11ab2b81c017ba635e3f50792b251ee71ae,"This class provides a utility for serializing XQuery results, acting as an abstraction layer over eXist's internal serializers to specifically handle XQuery sequences and output them in formats like XML, JSON, or an adaptive method, while also incorporating compilation and execution timing.",XQuery serialization,Facade,Template Method,Strategy,749,768,141
exist-core/src/main/java/org/exist/util/serializer/HTML5Writer.java,org.exist.util.serializer.HTML5Writer,353ca6c0a3a4601b08b8f2e869a7ec0fb5db747cb5df71fd05c7d54e49e6044a,"This class generates HTML5 output, deviating from strict XHTML well-formedness and specifically handling boolean attributes and empty tags according to HTML5 specifications.",HTML output,Adapter,Builder,Strategy,475,2300,115
exist-core/src/main/java/org/exist/util/serializer/SerializerWriter.java,org.exist.util.serializer.SerializerWriter,a708b27cd6e70519f8ace263d9eb7f959107182338f8525f779c703076e7236a,"This interface defines a contract for classes that serialize data into an XML format. It provides methods for controlling the XML document structure, including document start and end, element and attribute handling, character data, comments, CDATA sections, and document type declarations.",XML Serialization,Visitor,Builder,Strategy,676,1571,135
exist-core/src/main/java/org/exist/util/serializer/MicroXmlWriter.java,org.exist.util.serializer.MicroXmlWriter,03928be38cb616ae78e6d03394e3c80f99b74129aa7a42470ad460e99044da4f,"This class extends an indenting XML writer to handle the processing of XML elements, attributes, and character data by removing prefixes and restricting certain characters before delegating to the superclass.",XML sanitization,Decorator,Adapter,,547,1577,105
